tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt1702443,movie,Justin Bieber: Never Say Never,Justin Bieber: Never Say Never,0,2011,\N,105,"Documentary,Music",1.6,75074
tt0091790,movie,Pretty in Pink,Pretty in Pink,0,1986,\N,97,"Comedy,Drama,Romance",6.8,75016
tt2002718,movie,Machete Kills,Machete Kills,0,2013,\N,107,"Action,Crime,Thriller",5.6,74983
tt1093908,movie,Confessions of a Shopaholic,Confessions of a Shopaholic,0,2009,\N,104,"Comedy,Romance",5.9,74969
tt0439815,movie,Slither,Slither,0,2006,\N,95,"Comedy,Horror,Sci-Fi",6.5,74906
tt1840417,movie,The Words,The Words,0,2012,\N,102,"Drama,Mystery,Romance",7.0,74901
tt0465551,movie,Notes on a Scandal,Notes on a Scandal,0,2006,\N,92,"Crime,Drama,Romance",7.4,74852
tt1126618,movie,Morning Glory,Morning Glory,0,2010,\N,107,"Comedy,Drama,Romance",6.5,74831
tt0427392,movie,The Invasion,The Invasion,0,2007,\N,99,"Sci-Fi,Thriller",5.9,74808
tt1261945,movie,Sex and the City 2,Sex and the City 2,0,2010,\N,146,"Comedy,Drama,Romance",4.5,74741
tt0286112,movie,Shaolin Soccer,Siu Lam juk kau,0,2001,\N,113,"Action,Comedy,Family",7.3,74717
tt0368933,movie,The Princess Diaries 2: Royal Engagement,The Princess Diaries 2: Royal Engagement,0,2004,\N,113,"Comedy,Family,Romance",5.8,74715
tt0117333,movie,Phenomenon,Phenomenon,0,1996,\N,123,"Drama,Fantasy,Romance",6.4,74631
tt2013293,movie,The Wind Rises,Kaze tachinu,0,2013,\N,126,"Animation,Biography,Drama",7.8,74591
tt0107808,movie,A Perfect World,A Perfect World,0,1993,\N,138,"Crime,Drama,Thriller",7.6,74576
tt0114508,movie,Species,Species,0,1995,\N,108,"Action,Horror,Sci-Fi",5.8,74574
tt0871510,movie,Chak De! India,Chak De! India,0,2007,\N,153,"Drama,Family,Sport",8.2,74535
tt1365050,movie,Beasts of No Nation,Beasts of No Nation,0,2015,\N,137,"Drama,War",7.7,74526
tt4225622,movie,The Babysitter,The Babysitter,0,2017,\N,85,"Comedy,Horror",6.3,74462
tt0253754,movie,Star Trek: Nemesis,Star Trek: Nemesis,0,2002,\N,116,"Action,Adventure,Sci-Fi",6.4,74371
tt0374887,movie,Munna Bhai M.B.B.S.,Munna Bhai M.B.B.S.,0,2003,\N,156,"Comedy,Drama",8.1,74362
tt1095217,movie,Bad Lieutenant: Port of Call New Orleans,The Bad Lieutenant: Port of Call - New Orleans,0,2009,\N,122,"Crime,Drama",6.6,74345
tt0387898,movie,Caché,Caché,0,2005,\N,117,"Drama,Mystery,Thriller",7.3,74336
tt8580274,movie,Eurovision Song Contest: The Story of Fire Saga,Eurovision Song Contest: The Story of Fire Saga,0,2020,\N,123,"Comedy,Music",6.5,74288
tt0303816,movie,Cabin Fever,Cabin Fever,0,2002,\N,93,"Drama,Horror",5.7,74260
tt0770752,movie,Fool's Gold,Fool's Gold,0,2008,\N,112,"Action,Adventure,Comedy",5.7,74237
tt0411061,movie,88 Minutes,88 Minutes,0,2007,\N,108,"Crime,Drama,Mystery",5.9,74187
tt1336608,movie,Rock of Ages,Rock of Ages,0,2012,\N,123,"Comedy,Drama,Musical",5.9,74151
tt0077928,movie,Midnight Express,Midnight Express,0,1978,\N,121,"Biography,Crime,Drama",7.6,74140
tt1280558,movie,A Wednesday,A Wednesday,0,2008,\N,104,"Action,Crime,Drama",8.1,74105
tt1220198,movie,The Fourth Kind,The Fourth Kind,0,2009,\N,98,"Horror,Mystery,Sci-Fi",5.9,74001
tt0116908,movie,The Long Kiss Goodnight,The Long Kiss Goodnight,0,1996,\N,121,"Action,Crime,Drama",6.8,73981
tt0494238,movie,Inkheart,Inkheart,0,2008,\N,106,"Adventure,Family,Fantasy",6.1,73875
tt0186566,movie,Space Cowboys,Space Cowboys,0,2000,\N,130,"Action,Adventure,Thriller",6.4,73819
tt0378109,movie,Into the Blue,Into the Blue,0,2005,\N,110,"Action,Adventure,Crime",5.9,73804
tt0053472,movie,Breathless,À bout de souffle,0,1960,\N,90,"Crime,Drama",7.8,73760
tt0162650,movie,Shaft,Shaft,0,2000,\N,99,"Action,Crime,Thriller",5.9,73709
tt0386032,movie,Sicko,Sicko,0,2007,\N,123,"Documentary,Drama",7.9,73707
tt0112579,movie,The Bridges of Madison County,The Bridges of Madison County,0,1995,\N,135,"Drama,Romance",7.6,73703
tt0483607,movie,Doomsday,Doomsday,0,2008,\N,113,"Action,Sci-Fi,Thriller",6.0,73636
tt0119173,movie,G.I. Jane,G.I. Jane,0,1997,\N,125,"Action,Drama,War",6.0,73577
tt1467304,movie,The Human Centipede (First Sequence),The Human Centipede (First Sequence),0,2009,\N,92,Horror,4.4,73573
tt0398712,movie,Assault on Precinct 13,Assault on Precinct 13,0,2005,\N,109,"Action,Crime,Drama",6.3,73543
tt1234719,movie,Red Dawn,Red Dawn,0,2012,\N,93,"Action,Drama",5.4,73502
tt0235198,movie,Audition,Ôdishon,0,1999,\N,115,"Drama,Horror,Mystery",7.2,73407
tt0113540,movie,Kids,Kids,0,1995,\N,91,Drama,7.1,73367
tt0089755,movie,Out of Africa,Out of Africa,0,1985,\N,161,"Biography,Drama,Romance",7.2,73364
tt1619029,movie,Jackie,Jackie,0,2016,\N,100,"Biography,Drama,History",6.7,73336
tt1726669,movie,Killer Joe,Killer Joe,0,2011,\N,102,"Crime,Drama,Thriller",6.7,73283
tt1433811,movie,Disconnect,Disconnect,0,2012,\N,115,"Drama,Thriller",7.5,73229
tt8108198,movie,Andhadhun,Andhadhun,0,2018,\N,139,"Crime,Drama,Music",8.3,73225
tt4633690,movie,Shot Caller,Shot Caller,0,2017,\N,121,"Crime,Drama,Thriller",7.3,73191
tt0120791,movie,Practical Magic,Practical Magic,0,1998,\N,104,"Comedy,Drama,Fantasy",6.3,73110
tt1582507,movie,House at the End of the Street,House at the End of the Street,0,2012,\N,101,"Drama,Horror,Thriller",5.6,73107
tt0085333,movie,Christine,Christine,0,1983,\N,110,"Horror,Thriller",6.7,73069
tt0446059,movie,Fearless,Huo Yuan Jia,0,2006,\N,104,"Action,Biography,Drama",7.6,73031
tt0120828,movie,Six Days Seven Nights,Six Days Seven Nights,0,1998,\N,102,"Action,Adventure,Comedy",5.8,73028
tt1679335,movie,Trolls,Trolls,0,2016,\N,92,"Adventure,Animation,Comedy",6.5,72959
tt0102492,movie,My Girl,My Girl,0,1991,\N,102,"Comedy,Drama,Family",6.9,72946
tt0477071,movie,Premonition,Premonition,0,2007,\N,96,"Drama,Fantasy,Mystery",5.9,72941
tt0389557,movie,Black Book,Zwartboek,0,2006,\N,145,"Drama,Thriller,War",7.7,72900
tt0770703,movie,What's Your Number?,What's Your Number?,0,2011,\N,106,"Comedy,Romance",6.1,72890
tt1726592,movie,Before I Go to Sleep,Before I Go to Sleep,0,2014,\N,92,"Drama,Mystery,Thriller",6.4,72796
tt3863552,movie,Bajrangi Bhaijaan,Bajrangi Bhaijaan,0,2015,\N,163,"Action,Adventure,Comedy",8.0,72727
tt5478478,movie,Hostiles,Hostiles,0,2017,\N,134,"Drama,Western",7.2,72725
tt1972571,movie,A Most Wanted Man,A Most Wanted Man,0,2014,\N,122,"Crime,Drama,Thriller",6.8,72703
tt0272020,movie,The Last Castle,The Last Castle,0,2001,\N,131,"Action,Drama,Thriller",7.0,72677
tt0211933,movie,Awake,Awake,0,2007,\N,84,"Crime,Drama,Mystery",6.5,72659
tt0335119,movie,Girl with a Pearl Earring,Girl with a Pearl Earring,0,2003,\N,100,"Biography,Drama,Romance",6.9,72657
tt5988370,movie,Reis,Reis,0,2017,\N,108,"Biography,Drama",1.4,72574
tt0076666,movie,Saturday Night Fever,Saturday Night Fever,0,1977,\N,118,"Drama,Music",6.8,72463
tt1341167,movie,Four Lions,Four Lions,0,2010,\N,97,"Comedy,Crime,Drama",7.3,72456
tt0451094,movie,Lady Vengeance,Chinjeolhan geumjassi,0,2005,\N,115,"Crime,Drama,Thriller",7.6,72445
tt3312830,movie,Youth,Youth,0,2015,\N,124,"Comedy,Drama,Music",7.3,72401
tt0403702,movie,Youth in Revolt,Youth in Revolt,0,2009,\N,90,"Comedy,Drama,Romance",6.4,72394
tt1655460,movie,Wanderlust,Wanderlust,0,2012,\N,98,"Comedy,Romance",5.6,72374
tt0120461,movie,Volcano,Volcano,0,1997,\N,104,"Action,Drama,Sci-Fi",5.5,72331
tt0101393,movie,Backdraft,Backdraft,0,1991,\N,137,"Action,Crime,Drama",6.7,72251
tt0975645,movie,Hitchcock,Hitchcock,0,2012,\N,98,"Biography,Drama,Romance",6.8,72180
tt1711425,movie,21 & Over,21 & Over,0,2013,\N,93,Comedy,5.8,72166
tt0233469,movie,Collateral Damage,Collateral Damage,0,2002,\N,108,"Action,Drama,Thriller",5.5,72157
tt1121096,movie,Seventh Son,Seventh Son,0,2014,\N,102,"Action,Adventure,Fantasy",5.5,72131
tt0851578,movie,Paprika,Papurika,0,2006,\N,90,"Animation,Drama,Fantasy",7.7,72096
tt2531344,movie,Blockers,Blockers,0,2018,\N,102,Comedy,6.2,72084
tt0462465,movie,Outlander,Outlander,0,2008,\N,115,"Action,Adventure,Sci-Fi",6.2,72054
tt0119190,movie,George of the Jungle,George of the Jungle,0,1997,\N,92,"Action,Adventure,Comedy",5.5,72017
tt0171363,movie,The Haunting,The Haunting,0,1999,\N,113,"Fantasy,Horror,Mystery",5.0,71972
tt0043265,movie,The African Queen,The African Queen,0,1951,\N,105,"Adventure,Drama,Romance",7.7,71855
tt3007512,movie,The Water Diviner,The Water Diviner,0,2014,\N,111,"Drama,History,War",7.0,71796
tt0118607,movie,Amistad,Amistad,0,1997,\N,155,"Biography,Drama,History",7.3,71790
tt2377322,movie,Deliver Us from Evil,Deliver Us from Evil,0,2014,\N,118,"Action,Biography,Crime",6.2,71775
tt4513674,movie,Café Society,Café Society,0,2016,\N,96,"Comedy,Drama,Romance",6.6,71766
tt1191111,movie,Enter the Void,Enter the Void,0,2009,\N,161,"Drama,Fantasy",7.3,71758
tt4430212,movie,Drishyam,Drishyam,0,2015,\N,163,"Crime,Drama,Mystery",8.2,71646
tt0387877,movie,The Black Dahlia,The Black Dahlia,0,2006,\N,121,"Crime,Drama,Mystery",5.6,71525
tt0056218,movie,The Manchurian Candidate,The Manchurian Candidate,0,1962,\N,126,"Drama,Thriller",7.9,71424
tt0093629,movie,A Nightmare on Elm Street 3: Dream Warriors,A Nightmare on Elm Street 3: Dream Warriors,0,1987,\N,96,"Fantasy,Horror",6.6,71408
tt1486834,movie,The F Word,The F Word,0,2013,\N,98,"Comedy,Romance",6.8,71383
tt1961175,movie,American Assassin,American Assassin,0,2017,\N,111,"Action,Thriller",6.2,71375
tt2387433,movie,Dark Skies,Dark Skies,0,2013,\N,97,"Horror,Sci-Fi,Thriller",6.3,71330
tt8629748,movie,Spenser Confidential,Spenser Confidential,0,2020,\N,111,"Action,Comedy,Crime",6.2,71327
tt0884732,movie,The Wedding Ringer,The Wedding Ringer,0,2015,\N,101,Comedy,6.6,71302
tt1178663,movie,Whatever Works,Whatever Works,0,2009,\N,93,"Comedy,Romance",7.1,71298
tt0368909,movie,Ong-Bak: The Thai Warrior,Ong-bak,0,2003,\N,108,"Action,Crime,Thriller",7.2,71284
tt5247022,movie,Paterson,Paterson,0,2016,\N,118,"Comedy,Drama,Romance",7.4,71279
tt0067185,movie,Harold and Maude,Harold and Maude,0,1971,\N,91,"Comedy,Drama,Romance",7.9,71232
tt1711525,movie,Office Christmas Party,Office Christmas Party,0,2016,\N,105,Comedy,5.9,71221
tt7550000,movie,Project Power,Project Power,0,2020,\N,113,"Action,Crime,Sci-Fi",6.0,71199
tt0481141,movie,No Reservations,No Reservations,0,2007,\N,104,"Comedy,Drama,Romance",6.3,71199
tt0205000,movie,Deuce Bigalow: Male Gigolo,Deuce Bigalow: Male Gigolo,0,1999,\N,88,"Comedy,Romance",5.7,71176
tt0103919,movie,Candyman,Candyman,0,1992,\N,99,"Horror,Thriller",6.6,71152
tt8244784,movie,The Hunt,The Hunt,0,2020,\N,90,"Action,Horror,Thriller",6.5,71140
tt0344510,movie,A Very Long Engagement,Un long dimanche de fiançailles,0,2004,\N,133,"Drama,Mystery,Romance",7.6,71102
tt0351977,movie,Walking Tall,Walking Tall,0,2004,\N,86,"Action,Crime",6.3,71094
tt0077766,movie,Jaws 2,Jaws 2,0,1978,\N,116,"Adventure,Horror,Thriller",5.8,71050
tt0120844,movie,Star Trek: Insurrection,Star Trek: Insurrection,0,1998,\N,103,"Action,Adventure,Sci-Fi",6.4,71010
tt0790628,movie,The Incredible Burt Wonderstone,The Incredible Burt Wonderstone,0,2013,\N,100,Comedy,5.9,70966
tt0398017,movie,Derailed,Derailed,0,2005,\N,108,"Crime,Drama,Thriller",6.6,70944
tt1491044,movie,The Iceman,The Iceman,0,2012,\N,106,"Biography,Crime,Drama",6.8,70890
tt0102975,movie,Star Trek VI: The Undiscovered Country,Star Trek VI: The Undiscovered Country,0,1991,\N,110,"Action,Adventure,Sci-Fi",7.2,70837
tt0243736,movie,40 Days and 40 Nights,40 Days and 40 Nights,0,2002,\N,96,"Comedy,Romance",5.6,70818
tt0087277,movie,Footloose,Footloose,0,1984,\N,107,"Drama,Music,Romance",6.6,70814
tt0463998,movie,Freedom Writers,Freedom Writers,0,2007,\N,123,"Biography,Crime,Drama",7.6,70775
tt0963794,movie,The Ruins,The Ruins,0,2008,\N,90,"Adventure,Fantasy,Horror",5.9,70677
tt0070917,movie,The Wicker Man,The Wicker Man,0,1973,\N,88,"Horror,Mystery,Thriller",7.5,70676
tt0401711,movie,"Paris, je t'aime","Paris, je t'aime",0,2006,\N,120,"Comedy,Drama,Romance",7.2,70642
tt1098327,movie,Dragonball Evolution,Dragonball Evolution,0,2009,\N,85,"Action,Adventure,Fantasy",2.5,70553
tt0183523,movie,Mission to Mars,Mission to Mars,0,2000,\N,114,"Adventure,Sci-Fi,Thriller",5.7,70508
tt6048922,movie,Greyhound,Greyhound,0,2020,\N,91,"Action,Drama,History",7.0,70454
tt1082868,movie,Quarantine,Quarantine,0,2008,\N,89,"Horror,Thriller",5.9,70433
tt0861689,movie,Blindness,Blindness,0,2008,\N,121,"Drama,Mystery,Sci-Fi",6.6,70423
tt0083511,movie,48 Hrs.,48 Hrs.,0,1982,\N,96,"Action,Comedy,Crime",6.9,70366
tt0059113,movie,Doctor Zhivago,Doctor Zhivago,0,1965,\N,197,"Drama,Romance,War",8.0,70320
tt0995039,movie,Ghost Town,Ghost Town,0,2008,\N,102,"Comedy,Drama,Fantasy",6.7,70268
tt3717252,movie,Underworld: Blood Wars,Underworld: Blood Wars,0,2016,\N,91,"Action,Adventure,Fantasy",5.8,70252
tt0115734,movie,Bottle Rocket,Bottle Rocket,0,1996,\N,91,"Comedy,Crime,Drama",7.0,70218
tt0116225,movie,Escape from L.A.,Escape from L.A.,0,1996,\N,101,"Action,Adventure,Sci-Fi",5.8,70195
tt1586265,movie,What to Expect When You're Expecting,What to Expect When You're Expecting,0,2012,\N,110,"Comedy,Drama,Romance",5.7,70180
tt1645089,movie,Inside Job,Inside Job,0,2010,\N,109,"Crime,Documentary",8.2,70129
tt0385307,movie,Miss Congeniality 2: Armed & Fabulous,Miss Congeniality 2: Armed & Fabulous,0,2005,\N,115,"Action,Comedy,Crime",5.1,70032
tt0055031,movie,Judgment at Nuremberg,Judgment at Nuremberg,0,1961,\N,179,"Drama,War",8.2,70004
tt0120631,movie,Ever After: A Cinderella Story,EverAfter,0,1998,\N,121,"Comedy,Drama,Romance",7.0,69870
tt1352824,movie,Chloe,Chloe,0,2009,\N,96,"Drama,Mystery,Romance",6.3,69782
tt0101452,movie,Bill and Ted's Bogus Journey,Bill & Ted's Bogus Journey,0,1991,\N,93,"Adventure,Comedy,Fantasy",6.3,69780
tt0088161,movie,Splash,Splash,0,1984,\N,111,"Comedy,Fantasy,Romance",6.3,69729
tt0862846,movie,Sunshine Cleaning,Sunshine Cleaning,0,2008,\N,91,"Comedy,Drama",6.8,69724
tt0423294,movie,Surf's Up,Surf's Up,0,2007,\N,85,"Animation,Comedy,Family",6.7,69632
tt6663582,movie,The Spy Who Dumped Me,The Spy Who Dumped Me,0,2018,\N,117,"Action,Adventure,Comedy",6.0,69608
tt0374536,movie,Bewitched,Bewitched,0,2005,\N,102,"Comedy,Fantasy,Romance",4.8,69556
tt0120738,movie,Lost in Space,Lost in Space,0,1998,\N,130,"Action,Adventure,Family",5.2,69543
tt0970452,movie,Solomon Kane,Solomon Kane,0,2009,\N,104,"Action,Adventure,Fantasy",6.1,69540
tt1321511,movie,Oldboy,Oldboy,0,2013,\N,104,"Action,Drama,Mystery",5.7,69530
tt4575576,movie,Christopher Robin,Christopher Robin,0,2018,\N,104,"Adventure,Comedy,Drama",7.3,69523
tt0056923,movie,Charade,Charade,0,1963,\N,113,"Comedy,Mystery,Romance",7.9,69380
tt0106965,movie,Free Willy,Free Willy,0,1993,\N,112,"Adventure,Drama,Family",6.0,69351
tt1473832,movie,Bridget Jones's Baby,Bridget Jones's Baby,0,2016,\N,123,"Comedy,Drama,Romance",6.5,69297
tt0443489,movie,Dreamgirls,Dreamgirls,0,2006,\N,130,"Drama,Music,Musical",6.5,69296
tt0061184,movie,Who's Afraid of Virginia Woolf?,Who's Afraid of Virginia Woolf?,0,1966,\N,131,Drama,8.0,69282
tt0056217,movie,The Man Who Shot Liberty Valance,The Man Who Shot Liberty Valance,0,1962,\N,123,"Drama,Western",8.1,69281
tt0101862,movie,Father of the Bride,Father of the Bride,0,1991,\N,105,"Comedy,Family,Romance",6.5,69251
tt3348730,movie,Jigsaw,Jigsaw,0,2017,\N,92,"Crime,Horror,Mystery",5.8,69224
tt0044741,movie,Ikiru,Ikiru,0,1952,\N,143,Drama,8.3,69209
tt8364368,movie,Crawl,Crawl,0,2019,\N,87,"Action,Horror,Thriller",6.1,69199
tt0811080,movie,Speed Racer,Speed Racer,0,2008,\N,135,"Action,Adventure,Comedy",6.0,69188
tt0804461,movie,Death Sentence,Death Sentence,0,2007,\N,105,"Action,Crime,Drama",6.8,69161
tt0477051,movie,Norbit,Norbit,0,2007,\N,103,"Comedy,Romance",4.1,69146
tt1740707,movie,Trollhunter,Trolljegeren,0,2010,\N,103,"Drama,Fantasy,Horror",7.0,69128
tt0119925,movie,The Postman,The Postman,0,1997,\N,177,"Action,Adventure,Drama",6.1,69105
tt0478134,movie,In the Valley of Elah,In the Valley of Elah,0,2007,\N,121,"Crime,Drama,Mystery",7.1,69100
tt1355631,movie,The Infiltrator,The Infiltrator,0,2016,\N,127,"Biography,Crime,Drama",7.0,69083
tt3713166,movie,Unfriended,Unfriended,0,2014,\N,83,"Horror,Mystery,Thriller",5.5,69071
tt0130018,movie,I Still Know What You Did Last Summer,I Still Know What You Did Last Summer,0,1998,\N,100,"Horror,Mystery",4.7,69062
tt1149362,movie,The White Ribbon,Das weiße Band - Eine deutsche Kindergeschichte,0,2009,\N,144,"Drama,History,Mystery",7.8,69043
tt0096734,movie,The 'Burbs,The 'Burbs,0,1989,\N,102,"Comedy,Mystery,Thriller",6.9,69032
tt1245112,movie,[Rec]²,[Rec]²,0,2009,\N,85,"Action,Adventure,Fantasy",6.5,68995
tt0120749,movie,Mercury Rising,Mercury Rising,0,1998,\N,111,"Action,Crime,Drama",6.2,68977
tt4364194,movie,The Peanut Butter Falcon,The Peanut Butter Falcon,0,2019,\N,97,"Adventure,Comedy,Drama",7.6,68855
tt4560436,movie,Mile 22,Mile 22,0,2018,\N,94,"Action,Thriller",6.1,68806
tt0133952,movie,The Siege,The Siege,0,1998,\N,116,"Action,Thriller",6.4,68769
tt1413492,movie,12 Strong,12 Strong,0,2018,\N,130,"Action,Drama,History",6.6,68740
tt0092086,movie,Three Amigos!,Three Amigos!,0,1986,\N,104,"Comedy,Western",6.5,68714
tt0113071,movie,First Knight,First Knight,0,1995,\N,134,"Action,Adventure,Drama",6.0,68696
tt0097937,movie,My Left Foot,My Left Foot: The Story of Christy Brown,0,1989,\N,103,"Biography,Drama",7.9,68620
tt1186367,movie,Ninja Assassin,Ninja Assassin,0,2009,\N,99,"Action,Thriller",6.3,68538
tt1343097,movie,The Girl Who Kicked the Hornet's Nest,Luftslottet som sprängdes,0,2009,\N,147,"Crime,Drama,Thriller",7.3,68521
tt0396752,movie,Nanny McPhee,Nanny McPhee,0,2005,\N,97,"Comedy,Family,Fantasy",6.5,68510
tt1323045,movie,Frozen,Frozen,0,2010,\N,93,"Adventure,Drama,Thriller",6.1,68465
tt1366344,movie,The Sitter,The Sitter,0,2011,\N,81,Comedy,5.7,68415
tt1562872,movie,Zindagi Na Milegi Dobara,Zindagi Na Milegi Dobara,0,2011,\N,155,"Comedy,Drama",8.1,68370
tt0061811,movie,In the Heat of the Night,In the Heat of the Night,0,1967,\N,110,"Crime,Drama,Mystery",7.9,68311
tt2226597,movie,The Mountain Between Us,The Mountain Between Us,0,2017,\N,112,"Action,Adventure,Drama",6.4,68197
tt0866439,movie,Made of Honor,Made of Honor,0,2008,\N,101,"Comedy,Romance",5.9,68142
tt0119051,movie,The Edge,The Edge,0,1997,\N,117,"Action,Adventure,Drama",6.9,68142
tt7737786,movie,Greenland,Greenland,0,2020,\N,119,"Action,Drama,Thriller",6.4,68094
tt3045616,movie,Mortdecai,Mortdecai,0,2015,\N,107,"Action,Adventure,Comedy",5.5,68055
tt0416315,movie,Wolf Creek,Wolf Creek,0,2005,\N,99,"Crime,Horror,Thriller",6.2,68038
tt0414055,movie,Elizabeth: The Golden Age,Elizabeth: The Golden Age,0,2007,\N,114,"Biography,Drama,History",6.8,67994
tt1912398,movie,God Bless America,God Bless America,0,2011,\N,105,"Comedy,Crime,Drama",7.2,67989
tt0420294,movie,The Texas Chainsaw Massacre: The Beginning,The Texas Chainsaw Massacre: The Beginning,0,2006,\N,91,"Horror,Thriller",5.8,67969
tt6924650,movie,Midway,Midway,0,2019,\N,138,"Action,Adventure,Drama",6.7,67956
tt0090859,movie,Cobra,Cobra,0,1986,\N,87,"Action,Crime,Thriller",5.8,67941
tt2359024,movie,Blue Ruin,Blue Ruin,0,2013,\N,90,"Crime,Drama,Thriller",7.1,67928
tt0338095,movie,High Tension,Haute tension,0,2003,\N,91,Horror,6.8,67914
tt10539608,movie,The Midnight Sky,The Midnight Sky,0,2020,\N,118,"Drama,Fantasy,Sci-Fi",5.6,67886
tt0971209,movie,A Perfect Getaway,A Perfect Getaway,0,2009,\N,98,"Drama,Mystery,Thriller",6.5,67882
tt0455538,movie,How to Lose Friends & Alienate People,How to Lose Friends & Alienate People,0,2008,\N,110,"Biography,Comedy,Drama",6.4,67877
tt0305711,movie,Just Married,Just Married,0,2003,\N,95,"Comedy,Romance",5.5,67797
tt0354899,movie,The Science of Sleep,La science des rêves,0,2006,\N,105,"Comedy,Drama,Fantasy",7.3,67750
tt3799232,movie,The Kissing Booth,The Kissing Booth,0,2018,\N,105,"Comedy,Romance",6.0,67706
tt0066026,movie,MASH,MASH,0,1970,\N,116,"Comedy,Drama,War",7.4,67703
tt0100263,movie,Nikita,Nikita,0,1990,\N,117,"Action,Thriller",7.3,67673
tt0841046,movie,Walk Hard: The Dewey Cox Story,Walk Hard: The Dewey Cox Story,0,2007,\N,96,"Comedy,Music",6.8,67629
tt0368709,movie,Elizabethtown,Elizabethtown,0,2005,\N,123,"Comedy,Drama,Romance",6.4,67613
tt0364517,movie,Love Me If You Dare,Jeux d'enfants,0,2003,\N,93,"Comedy,Drama,Romance",7.6,67586
tt2051879,movie,Europa Report,Europa Report,0,2013,\N,97,"Action,Drama,Mystery",6.4,67581
tt0340377,movie,The Station Agent,The Station Agent,0,2003,\N,89,"Comedy,Drama",7.6,67577
tt0091167,movie,Hannah and Her Sisters,Hannah and Her Sisters,0,1986,\N,107,"Comedy,Drama",7.9,67529
tt0329774,movie,xXx: State of the Union,xXx: State of the Union,0,2005,\N,101,"Action,Adventure,Crime",4.5,67517
tt0114558,movie,Strange Days,Strange Days,0,1995,\N,145,"Action,Crime,Drama",7.2,67505
tt0061578,movie,The Dirty Dozen,The Dirty Dozen,0,1967,\N,150,"Action,Adventure,War",7.7,67461
tt0139809,movie,The Thirteenth Floor,The Thirteenth Floor,0,1999,\N,100,"Mystery,Sci-Fi,Thriller",7.1,67451
tt6513120,movie,Fighting with My Family,Fighting with My Family,0,2019,\N,108,"Biography,Comedy,Drama",7.1,67449
tt1712261,movie,Triple 9,Triple 9,0,2016,\N,115,"Action,Crime,Thriller",6.3,67400
tt0391304,movie,A Lot Like Love,A Lot Like Love,0,2005,\N,107,"Comedy,Drama,Romance",6.6,67361
tt0101921,movie,Fried Green Tomatoes,Fried Green Tomatoes,0,1991,\N,130,Drama,7.7,67331
tt0377471,movie,Be Cool,Be Cool,0,2005,\N,118,"Comedy,Crime,Music",5.7,67327
tt3530002,movie,The Night Before,The Night Before,0,2015,\N,101,"Comedy,Fantasy",6.4,67294
tt0264472,movie,Changing Lanes,Changing Lanes,0,2002,\N,98,"Drama,Thriller",6.5,67215
tt2937898,movie,A Most Violent Year,A Most Violent Year,0,2014,\N,125,"Action,Crime,Drama",7.0,67193
tt0139239,movie,Go,Go,0,1999,\N,102,"Comedy,Crime",7.2,67171
tt0329575,movie,Seabiscuit,Seabiscuit,0,2003,\N,140,"Drama,History,Sport",7.3,67129
tt0116040,movie,Daylight,Daylight,0,1996,\N,114,"Action,Adventure,Drama",5.9,67104
tt0113481,movie,Johnny Mnemonic,Johnny Mnemonic,0,1995,\N,103,"Action,Drama,Sci-Fi",5.7,67098
tt0316356,movie,Open Range,Open Range,0,2003,\N,139,"Action,Drama,Romance",7.4,67067
tt0292490,movie,Dil Chahta Hai,Dil Chahta Hai,0,2001,\N,183,"Comedy,Drama,Romance",8.1,67066
tt0053779,movie,La Dolce Vita,La dolce vita,0,1960,\N,174,"Comedy,Drama",8.0,67066
tt0165929,movie,Romeo Must Die,Romeo Must Die,0,2000,\N,115,"Action,Crime,Thriller",6.1,66991
tt3861390,movie,Dumbo,Dumbo,0,2019,\N,112,"Adventure,Family,Fantasy",6.3,66982
tt0087803,movie,1984,Nineteen Eighty-Four,0,1984,\N,113,"Drama,Sci-Fi",7.1,66975
tt0316396,movie,Peter Pan,Peter Pan,0,2003,\N,113,"Adventure,Family,Fantasy",6.8,66902
tt0414852,movie,District B13,Banlieue 13,0,2004,\N,84,"Action,Crime,Sci-Fi",7.2,66849
tt0119468,movie,Kiss the Girls,Kiss the Girls,0,1997,\N,115,"Crime,Drama,Mystery",6.6,66839
tt0120694,movie,Halloween H20: 20 Years Later,Halloween H20: 20 Years Later,0,1998,\N,86,"Horror,Thriller",5.8,66814
tt1763303,movie,The First Time,The First Time,0,2012,\N,95,"Comedy,Drama,Romance",6.8,66810
tt1972779,movie,The Best of Me,The Best of Me,0,2014,\N,118,"Drama,Romance",6.7,66795
tt0493430,movie,Jackass Number Two,Jackass Number Two,0,2006,\N,92,"Action,Comedy,Documentary",7.0,66791
tt1893256,movie,Redemption,Hummingbird,0,2013,\N,100,"Action,Crime,Drama",6.2,66781
tt0131325,movie,Bowfinger,Bowfinger,0,1999,\N,97,Comedy,6.4,66754
tt2401878,movie,Anomalisa,Anomalisa,0,2015,\N,90,"Animation,Comedy,Drama",7.3,66741
tt0457400,movie,Land of the Lost,Land of the Lost,0,2009,\N,102,"Action,Adventure,Comedy",5.3,66703
tt0107943,movie,The Remains of the Day,The Remains of the Day,0,1993,\N,134,"Drama,Romance",7.8,66692
tt0147612,movie,Happiness,Happiness,0,1998,\N,134,"Comedy,Drama",7.7,66631
